DIST;SECC;MESA;APE1;APE2;NOMBRE;DIANAC;MESNAC;ANONAC;IDENT;GESCO;LGESCO;DOMI1;DOMI2;DOMI3;DOMI4;DOMI5;CPOSTAL;NLOCAL;NLOCALB;INFADICIONAL;DIRMESA1;DIRMESA2;DIRMESA3;DIRMESA4;CPOSTAM;NMUNI;NPRO;TCENSO
1;1;U;ABIZENA10489;ABIZENA20489;IZENA0489;29;12;1962;00000488A;40;BUP, FP o superior;HELBIDEA00489;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10490;ABIZENA20490;IZENA0490;1;9;1972;00000489A;30;Graduado escolar o equivalente;HELBIDEA00490;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10491;ABIZENA20491;IZENA0491;22;1;1970;00000490A;20;Inferior a EGB;HELBIDEA00491;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10492;ABIZENA20492;IZENA0492;11;1;2006;00000491A;30;Graduado escolar o equivalente;HELBIDEA00492;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10493;ABIZENA20493;IZENA0493;5;10;2004;00000492A;30;Graduado escolar o equivalente;HELBIDEA00493;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10494;ABIZENA20494;IZENA0494;25;3;1948;00000493A;30;Graduado escolar o equivalente;HELBIDEA00494;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10495;ABIZENA20495;IZENA0495;1;5;1947;00000494A;20;Inferior a EGB;HELBIDEA00495;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10496;ABIZENA20496;IZENA0496;3;12;1952;00000495A;20;Inferior a EGB;HELBIDEA00496;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10497;ABIZENA20497;IZENA0497;25;3;1949;00000496A;40;BUP, FP o superior;HELBIDEA00497;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10498;ABIZENA20498;IZENA0498;8;12;1955;00000497A;40;BUP, FP o superior;HELBIDEA00498;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10499;ABIZENA20499;IZENA0499;18;9;1966;00000498A;30;Graduado escolar o equivalente;HELBIDEA00499;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10500;ABIZENA20500;IZENA0500;16;1;1955;00000499A;20;Inferior a EGB;HELBIDEA00500;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10501;ABIZENA20501;IZENA0501;6;10;1996;00000500A;30;Graduado escolar o equivalente;HELBIDEA00501;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10502;ABIZENA20502;IZENA0502;7;6;1965;00000501A;40;BUP, FP o superior;HELBIDEA00502;*DISEMINADO*;PASAI DONIBANE;PASAIA;GIPUZKOA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10503;ABIZENA20503;IZENA0503;29;8;2001;00000502A;30;Graduado escolar o equivalente;HELBIDEA00503;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10504;ABIZENA20504;IZENA0504;25;2;2005;00000503A;30;Graduado escolar o equivalente;HELBIDEA00504;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10505;ABIZENA20505;IZENA0505;12;5;1966;00000504A;30;Graduado escolar o equivalente;HELBIDEA00505;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10506;ABIZENA20506;IZENA0506;26;2;1968;00000505A;40;BUP, FP o superior;HELBIDEA00506;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10507;ABIZENA20507;IZENA0507;15;7;1967;00000506A;30;Graduado escolar o equivalente;HELBIDEA00507;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10508;ABIZENA20508;IZENA0508;14;8;1966;00000507A;30;Graduado escolar o equivalente;HELBIDEA00508;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10509;ABIZENA20509;IZENA0509;22;3;1947;00000508A;40;BUP, FP o superior;HELBIDEA00509;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10510;ABIZENA20510;IZENA0510;14;10;1954;00000509A;40;BUP, FP o superior;HELBIDEA00510;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10511;ABIZENA20511;IZENA0511;7;2;1957;00000510A;30;Graduado escolar o equivalente;HELBIDEA00511;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10512;ABIZENA20512;IZENA0512;19;2;1961;00000511A;40;BUP, FP o superior;HELBIDEA00512;*DISEMINADO*;PASAI DONIBANE;PASAIA;GIPUZKOA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10513;ABIZENA20513;IZENA0513;23;5;1993;00000512A;40;BUP, FP o superior;HELBIDEA00513;*DISEMINADO*;PASAI DONIBANE;PASAIA;GIPUZKOA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10514;ABIZENA20514;IZENA0514;21;9;1980;00000513A;40;BUP, FP o superior;HELBIDEA00514;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10515;ABIZENA20515;IZENA0515;3;6;1975;00000514A;40;BUP, FP o superior;HELBIDEA00515;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10516;ABIZENA20516;IZENA0516;23;2;1960;00000515A;40;BUP, FP o superior;HELBIDEA00516;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10517;ABIZENA20517;IZENA0517;25;9;1991;00000516A;30;Graduado escolar o equivalente;HELBIDEA00517;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10518;ABIZENA20518;IZENA0518;19;5;1988;00000517A;30;Graduado escolar o equivalente;HELBIDEA00518;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10519;ABIZENA20519;IZENA0519;29;12;2005;00000518A;30;Graduado escolar o equivalente;HELBIDEA00519;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10520;ABIZENA20520;IZENA0520;3;4;1944;00000519A;20;Inferior a EGB;HELBIDEA00520;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10521;ABIZENA20521;IZENA0521;16;7;1948;00000520A;20;Inferior a EGB;HELBIDEA00521;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10522;ABIZENA20522;IZENA0522;11;12;1955;00000521A;20;Inferior a EGB;HELBIDEA00522;*DISEMINADO*;PASAI DONIBANE;PASAIA;GIPUZKOA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10523;ABIZENA20523;IZENA0523;19;8;1959;00000522A;20;Inferior a EGB;HELBIDEA00523;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10524;ABIZENA20524;IZENA0524;15;1;1968;00000523A;20;Inferior a EGB;HELBIDEA00524;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10525;ABIZENA20525;IZENA0525;16;9;1951;00000524A;20;Inferior a EGB;HELBIDEA00525;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10526;ABIZENA20526;IZENA0526;21;9;1943;00000525A;40;BUP, FP o superior;HELBIDEA00526;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10527;ABIZENA20527;IZENA0527;1;7;1981;00000526A;30;Graduado escolar o equivalente;HELBIDEA00527;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10528;ABIZENA20528;IZENA0528;7;7;1978;00000527A;40;BUP, FP o superior;HELBIDEA00528;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10529;ABIZENA20529;IZENA0529;30;8;1975;00000528A;30;Graduado escolar o equivalente;HELBIDEA00529;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10530;ABIZENA20530;IZENA0530;26;9;1955;00000529A;40;BUP, FP o superior;HELBIDEA00530;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10531;ABIZENA20531;IZENA0531;27;7;1977;00000530A;40;BUP, FP o superior;HELBIDEA00531;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10532;ABIZENA20532;IZENA0532;13;2;1950;00000531A;20;Inferior a EGB;HELBIDEA00532;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10533;ABIZENA20533;IZENA0533;26;5;1999;00000532A;40;BUP, FP o superior;HELBIDEA00533;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10534;ABIZENA20534;IZENA0534;15;10;1982;00000533A;30;Graduado escolar o equivalente;HELBIDEA00534;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10535;ABIZENA20535;IZENA0535;30;1;1985;00000534A;30;Graduado escolar o equivalente;HELBIDEA00535;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10536;ABIZENA20536;IZENA0536;16;7;1947;00000535A;20;Inferior a EGB;HELBIDEA00536;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10537;ABIZENA20537;IZENA0537;10;5;1946;00000536A;30;Graduado escolar o equivalente;HELBIDEA00537;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10538;ABIZENA20538;IZENA0538;6;7;1992;00000537A;40;BUP, FP o superior;HELBIDEA00538;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10539;ABIZENA20539;IZENA0539;2;8;1987;00000538A;40;BUP, FP o superior;HELBIDEA00539;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10540;ABIZENA20540;IZENA0540;10;10;1965;00000539A;30;Graduado escolar o equivalente;HELBIDEA00540;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10541;ABIZENA20541;IZENA0541;29;4;1966;00000540A;20;Inferior a EGB;HELBIDEA00541;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10542;ABIZENA20542;IZENA0542;18;8;1976;00000541A;30;Graduado escolar o equivalente;HELBIDEA00542;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10543;ABIZENA20543;IZENA0543;18;7;1943;00000542A;20;Inferior a EGB;HELBIDEA00543;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10544;ABIZENA20544;IZENA0544;19;3;1961;00000543A;40;BUP, FP o superior;HELBIDEA00544;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10545;ABIZENA20545;IZENA0545;25;5;1932;00000544A;30;Graduado escolar o equivalente;HELBIDEA00545;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10546;ABIZENA20546;IZENA0546;2;5;1980;00000545A;30;Graduado escolar o equivalente;HELBIDEA00546;CASA GURE KABIA;*DISEMINADO*;PASAI DONIBANE;PASAIA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10547;ABIZENA20547;IZENA0547;13;2;1930;00000546A;20;Inferior a EGB;HELBIDEA00547;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10548;ABIZENA20548;IZENA0548;4;8;1965;00000547A;40;BUP, FP o superior;HELBIDEA00548;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10549;ABIZENA20549;IZENA0549;13;2;1962;00000548A;40;BUP, FP o superior;HELBIDEA00549;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10550;ABIZENA20550;IZENA0550;16;7;1934;00000549A;20;Inferior a EGB;HELBIDEA00550;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10551;ABIZENA20551;IZENA0551;22;11;1961;00000550A;40;BUP, FP o superior;HELBIDEA00551;VILLA MERCEDES;*DISEMINADO*;PASAI DONIBANE;PASAIA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10552;ABIZENA20552;IZENA0552;5;12;1959;00000551A;40;BUP, FP o superior;HELBIDEA00552;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10553;ABIZENA20553;IZENA0553;26;8;1972;00000552A;30;Graduado escolar o equivalente;HELBIDEA00553;*DISEMINADO*;PASAI DONIBANE;PASAIA;GIPUZKOA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10554;ABIZENA20554;IZENA0554;16;3;1967;00000553A;40;BUP, FP o superior;HELBIDEA00554;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10555;ABIZENA20555;IZENA0555;2;12;1949;00000554A;20;Inferior a EGB;HELBIDEA00555;CASA GUZTIZ-EDER;*DISEMINADO*;PASAI DONIBANE;PASAIA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10556;ABIZENA20556;IZENA0556;16;8;1945;00000555A;40;BUP, FP o superior;HELBIDEA00556;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10557;ABIZENA20557;IZENA0557;22;3;1940;00000556A;20;Inferior a EGB;HELBIDEA00557;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10558;ABIZENA20558;IZENA0558;6;2;1965;00000557A;40;BUP, FP o superior;HELBIDEA00558;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10559;ABIZENA20559;IZENA0559;18;2;1954;00000558A;40;BUP, FP o superior;HELBIDEA00559;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
