NMUNI;DIST;SECC;MESA;NLOCAL;NLOCALB;INFADICIONAL;DIRMESA1;DIRMESA2;DIRMESA3;DIRMESA4;CARGOFINAL;NOLISTA;GRES;IDENT;NOMBRE;APELLIDO1;APELLIDO2;DOMI1;DOMI2;DOMI3;DOMI4;DOMI5;CPOSTAL;Urtea;Hilabetea;Eguna;Jaiotze-Data;Jaiotze-Data
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;PS4;16;4;00000543A;IZENA0544;ABIZENA10544;ABIZENA20544;HELBIDEA00544;PASAI ANTXO;PASAIA;;;20110;2003;11;13;2003/11/13;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;PS5;163;4;00000544A;IZENA0545;ABIZENA10545;ABIZENA20545;HELBIDEA00545;PASAI ANTXO;PASAIA;;;20110;2000;3;28;2000/3/28;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;PS6;547;4;00000545A;IZENA0546;ABIZENA10546;ABIZENA20546;HELBIDEA00546;PASAI ANTXO;PASAIA;;;20110;1995;10;16;1995/10/16;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;PS7;407;4;00000546A;IZENA0547;ABIZENA10547;ABIZENA20547;HELBIDEA00547;PASAI ANTXO;PASAIA;;;20110;1995;11;13;1995/11/13;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;PS8;19;4;00000547A;IZENA0548;ABIZENA10548;ABIZENA20548;HELBIDEA00548;PASAI ANTXO;PASAIA;;;20110;1970;10;6;1970/10/6;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;PS9;285;4;00000548A;IZENA0549;ABIZENA10549;ABIZENA20549;HELBIDEA00549;PASAI ANTXO;PASAIA;;;20110;1979;6;29;1979/6/29;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;PS10;160;4;00000549A;IZENA0550;ABIZENA10550;ABIZENA20550;HELBIDEA00550;PASAI ANTXO;PASAIA;;;20110;1995;8;11;1995/8/11;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;PS11;259;4;00000550A;IZENA0551;ABIZENA10551;ABIZENA20551;HELBIDEA00551;PASAI ANTXO;PASAIA;;;20110;1984;9;28;1984/9/28;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;PS12;428;4;00000551A;IZENA0552;ABIZENA10552;ABIZENA20552;HELBIDEA00552;PASAI ANTXO;PASAIA;;;20110;1989;8;5;1989/8/5;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;PS13;430;4;00000552A;IZENA0553;ABIZENA10553;ABIZENA20553;HELBIDEA00553;PASAI ANTXO;PASAIA;;;20110;1957;10;12;1957/10/12;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;PS14;134;4;00000553A;IZENA0554;ABIZENA10554;ABIZENA20554;HELBIDEA00554;PASAI ANTXO;PASAIA;;;20110;2001;1;11;2001/1/11;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V1;338;4;00000554A;IZENA0555;ABIZENA10555;ABIZENA20555;HELBIDEA00555;PASAI ANTXO;PASAIA;;;20110;1985;11;17;1985/11/17;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V1S1;478;4;00000555A;IZENA0556;ABIZENA10556;ABIZENA20556;HELBIDEA00556;PASAI ANTXO;PASAIA;;;20110;1982;1;13;1982/1/13;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V1S2;352;2;00000556A;IZENA0557;ABIZENA10557;ABIZENA20557;HELBIDEA00557;PASAI ANTXO;PASAIA;;;20110;1972;10;29;1972/10/29;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V1S3;458;4;00000557A;IZENA0558;ABIZENA10558;ABIZENA20558;HELBIDEA00558;PASAI ANTXO;PASAIA;;;20110;1970;8;22;1970/8/22;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V1S4;353;3;00000558A;IZENA0559;ABIZENA10559;ABIZENA20559;HELBIDEA00559;PASAI ANTXO;PASAIA;;;20110;1966;5;11;1966/5/11;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V1S5;121;3;00000559A;IZENA0560;ABIZENA10560;ABIZENA20560;HELBIDEA00560;PASAI ANTXO;PASAIA;;;20110;1977;2;19;1977/2/19;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V1S6;174;3;00000560A;IZENA0561;ABIZENA10561;ABIZENA20561;HELBIDEA00561;PASAI ANTXO;PASAIA;;;20110;1993;8;8;1993/8/8;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V1S7;375;3;00000561A;IZENA0562;ABIZENA10562;ABIZENA20562;HELBIDEA00562;PASAI ANTXO;PASAIA;;;20110;1963;10;22;1963/10/22;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V1S8;221;3;00000562A;IZENA0563;ABIZENA10563;ABIZENA20563;HELBIDEA00563;PASAI ANTXO;PASAIA;;;20110;1972;3;22;1972/3/22;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V1S9;487;3;00000563A;IZENA0564;ABIZENA10564;ABIZENA20564;HELBIDEA00564;PASAI ANTXO;PASAIA;;;20110;1978;9;5;1978/9/5;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V1S10;127;4;00000564A;IZENA0565;ABIZENA10565;ABIZENA20565;HELBIDEA00565;PASAI ANTXO;PASAIA;;;20110;1983;6;27;1983/6/27;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V1S11;222;4;00000565A;IZENA0566;ABIZENA10566;ABIZENA20566;HELBIDEA00566;PASAI ANTXO;PASAIA;;;20110;1964;10;27;1964/10/27;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V1S12;220;2;00000566A;IZENA0567;ABIZENA10567;ABIZENA20567;HELBIDEA00567;PASAI ANTXO;PASAIA;;;20110;1987;10;20;1987/10/20;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V1S13;270;4;00000567A;IZENA0568;ABIZENA10568;ABIZENA20568;HELBIDEA00568;PASAI ANTXO;PASAIA;;;20110;1998;11;1;1998/11/1;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V1S14;385;3;00000568A;IZENA0569;ABIZENA10569;ABIZENA20569;HELBIDEA00569;PASAI ANTXO;PASAIA;;;20110;1980;2;12;1980/2/12;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V2;367;4;00000569A;IZENA0570;ABIZENA10570;ABIZENA20570;HELBIDEA00570;PASAI ANTXO;PASAIA;;;20110;2004;2;11;2004/2/11;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V2S1;569;4;00000570A;IZENA0571;ABIZENA10571;ABIZENA20571;HELBIDEA00571;PASAI ANTXO;PASAIA;;;20110;1986;3;20;1986/3/20;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V2S2;280;4;00000571A;IZENA0572;ABIZENA10572;ABIZENA20572;HELBIDEA00572;PASAI ANTXO;PASAIA;;;20110;1977;4;10;1977/4/10;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V2S3;448;3;00000572A;IZENA0573;ABIZENA10573;ABIZENA20573;HELBIDEA00573;PASAI ANTXO;PASAIA;;;20110;1965;10;7;1965/10/7;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V2S4;564;4;00000573A;IZENA0574;ABIZENA10574;ABIZENA20574;HELBIDEA00574;PASAI ANTXO;PASAIA;;;20110;1976;7;14;1976/7/14;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V2S5;573;4;00000574A;IZENA0575;ABIZENA10575;ABIZENA20575;HELBIDEA00575;PASAI ANTXO;PASAIA;;;20110;1970;4;8;1970/4/8;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V2S6;106;3;00000575A;IZENA0576;ABIZENA10576;ABIZENA20576;HELBIDEA00576;PASAI ANTXO;PASAIA;;;20110;1978;6;12;1978/6/12;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V2S7;230;3;00000576A;IZENA0577;ABIZENA10577;ABIZENA20577;HELBIDEA00577;PASAI ANTXO;PASAIA;;;20110;1978;5;31;1978/5/31;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V2S8;288;3;00000577A;IZENA0578;ABIZENA10578;ABIZENA20578;HELBIDEA00578;PASAI ANTXO;PASAIA;;;20110;1962;5;15;1962/5/15;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V2S9;75;4;00000578A;IZENA0579;ABIZENA10579;ABIZENA20579;HELBIDEA00579;PASAI ANTXO;PASAIA;;;20110;2003;10;11;2003/10/11;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V2S10;399;4;00000579A;IZENA0580;ABIZENA10580;ABIZENA20580;HELBIDEA00580;PASAI ANTXO;PASAIA;;;20110;1972;1;9;1972/1/9;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V2S11;590;3;00000580A;IZENA0581;ABIZENA10581;ABIZENA20581;HELBIDEA00581;PASAI ANTXO;PASAIA;;;20110;1972;10;14;1972/10/14;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V2S12;416;3;00000581A;IZENA0582;ABIZENA10582;ABIZENA20582;HELBIDEA00582;PASAI ANTXO;PASAIA;;;20110;1978;5;21;1978/5/21;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V2S13;240;4;00000582A;IZENA0583;ABIZENA10583;ABIZENA20583;HELBIDEA00583;PASAI ANTXO;PASAIA;;;20110;1983;12;31;1983/12/31;2021-05-05
PASAIA;3;3;B;KULTUR-ETXEA;;;. HAMARRETXETA KALEA 13;PASAI ANTXO;;;V2S14;408;3;00000583A;IZENA0584;ABIZENA10584;ABIZENA20584;HELBIDEA00584;PASAI ANTXO;PASAIA;;;20110;1969;7;13;1969/7/13;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;P;95;4;00000584A;IZENA0585;ABIZENA10585;ABIZENA20585;HELBIDEA00585;PASAI TRINTXERPE;PASAIA;;;20110;2004;6;25;2004/6/25;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;PS1;282;4;00000585A;IZENA0586;ABIZENA10586;ABIZENA20586;HELBIDEA00586;PASAI TRINTXERPE;PASAIA;;;20110;1980;6;28;1980/6/28;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;PS2;70;4;00000586A;IZENA0587;ABIZENA10587;ABIZENA20587;HELBIDEA00587;PASAI TRINTXERPE;PASAIA;;;20110;1959;11;23;1959/11/23;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;PS3;79;4;00000587A;IZENA0588;ABIZENA10588;ABIZENA20588;HELBIDEA00588;PASAI TRINTXERPE;PASAIA;;;20110;1998;2;4;1998/2/4;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;PS4;180;4;00000588A;IZENA0589;ABIZENA10589;ABIZENA20589;HELBIDEA00589;PASAI TRINTXERPE;PASAIA;;;20110;2000;1;6;2000/1/6;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;PS5;500;4;00000589A;IZENA0590;ABIZENA10590;ABIZENA20590;HELBIDEA00590;PASAI TRINTXERPE;PASAIA;;;20110;1966;3;19;1966/3/19;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;PS6;629;4;00000590A;IZENA0591;ABIZENA10591;ABIZENA20591;HELBIDEA00591;PASAI TRINTXERPE;PASAIA;;;20110;1973;1;14;1973/1/14;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;PS7;17;4;00000591A;IZENA0592;ABIZENA10592;ABIZENA20592;HELBIDEA00592;PASAI TRINTXERPE;PASAIA;;;20110;1997;11;13;1997/11/13;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;PS8;710;4;00000592A;IZENA0593;ABIZENA10593;ABIZENA20593;HELBIDEA00593;PASAI TRINTXERPE;PASAIA;;;20110;1980;8;19;1980/8/19;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;PS9;72;4;00000593A;IZENA0594;ABIZENA10594;ABIZENA20594;HELBIDEA00594;PASAI TRINTXERPE;PASAIA;;;20110;1974;7;5;1974/7/5;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;PS10;264;4;00000594A;IZENA0595;ABIZENA10595;ABIZENA20595;HELBIDEA00595;PASAI TRINTXERPE;PASAIA;;;20110;1990;3;15;1990/3/15;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;PS11;330;4;00000595A;IZENA0596;ABIZENA10596;ABIZENA20596;HELBIDEA00596;PASAI TRINTXERPE;PASAIA;;;20110;1955;3;7;1955/3/7;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;PS12;97;4;00000596A;IZENA0597;ABIZENA10597;ABIZENA20597;HELBIDEA00597;PASAI TRINTXERPE;PASAIA;;;20110;1968;4;17;1968/4/17;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;PS13;656;4;00000597A;IZENA0598;ABIZENA10598;ABIZENA20598;HELBIDEA00598;PASAI TRINTXERPE;PASAIA;;;20110;1974;1;4;1974/1/4;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;PS14;448;4;00000598A;IZENA0599;ABIZENA10599;ABIZENA20599;HELBIDEA00599;PASAI TRINTXERPE;PASAIA;;;20110;1978;8;7;1978/8/7;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V1;68;4;00000599A;IZENA0600;ABIZENA10600;ABIZENA20600;HELBIDEA00600;PASAI TRINTXERPE;PASAIA;;;20110;1997;5;1;1997/5/1;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V1S1;515;4;00000600A;IZENA0601;ABIZENA10601;ABIZENA20601;HELBIDEA00601;PASAI TRINTXERPE;PASAIA;;;20110;1976;1;3;1976/1/3;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V1S2;767;4;00000601A;IZENA0602;ABIZENA10602;ABIZENA20602;HELBIDEA00602;PASAI TRINTXERPE;PASAIA;;;20110;1974;3;8;1974/3/8;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V1S3;735;3;00000602A;IZENA0603;ABIZENA10603;ABIZENA20603;HELBIDEA00603;PASAI TRINTXERPE;PASAIA;;;20110;1985;5;8;1985/5/8;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V1S4;203;2;00000603A;IZENA0604;ABIZENA10604;ABIZENA20604;HELBIDEA00604;PASAI TRINTXERPE;PASAIA;;;20110;1967;11;27;1967/11/27;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V1S5;170;3;00000604A;IZENA0605;ABIZENA10605;ABIZENA20605;HELBIDEA00605;PASAI TRINTXERPE;PASAIA;;;20110;1963;11;18;1963/11/18;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V1S6;350;4;00000605A;IZENA0606;ABIZENA10606;ABIZENA20606;HELBIDEA00606;PASAI TRINTXERPE;PASAIA;;;20110;1972;10;1;1972/10/1;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V1S7;855;3;00000606A;IZENA0607;ABIZENA10607;ABIZENA20607;HELBIDEA00607;PASAI TRINTXERPE;PASAIA;;;20110;1974;12;21;1974/12/21;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V1S8;761;3;00000607A;IZENA0608;ABIZENA10608;ABIZENA20608;HELBIDEA00608;PASAI TRINTXERPE;PASAIA;;;20110;1966;8;6;1966/8/6;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V1S9;235;4;00000608A;IZENA0609;ABIZENA10609;ABIZENA20609;HELBIDEA00609;PASAI TRINTXERPE;PASAIA;;;20110;1998;8;28;1998/8/28;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V1S10;292;3;00000609A;IZENA0610;ABIZENA10610;ABIZENA20610;HELBIDEA00610;PASAI TRINTXERPE;PASAIA;;;20110;1978;6;27;1978/6/27;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V1S11;74;3;00000610A;IZENA0611;ABIZENA10611;ABIZENA20611;HELBIDEA00611;PASAI TRINTXERPE;PASAIA;;;20110;1959;2;18;1959/2/18;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V1S12;476;4;00000611A;IZENA0612;ABIZENA10612;ABIZENA20612;HELBIDEA00612;PASAI TRINTXERPE;PASAIA;;;20110;1981;10;6;1981/10/6;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V1S13;319;3;00000612A;IZENA0613;ABIZENA10613;ABIZENA20613;HELBIDEA00613;PASAI TRINTXERPE;PASAIA;;;20110;2000;7;15;2000/7/15;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V1S14;174;3;00000613A;IZENA0614;ABIZENA10614;ABIZENA20614;HELBIDEA00614;PASAI TRINTXERPE;PASAIA;;;20110;2005;4;15;2005/4/15;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V2;229;4;00000614A;IZENA0615;ABIZENA10615;ABIZENA20615;HELBIDEA00615;PASAI TRINTXERPE;PASAIA;;;20110;1976;8;19;1976/8/19;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V2S1;13;4;00000615A;IZENA0616;ABIZENA10616;ABIZENA20616;HELBIDEA00616;PASAI TRINTXERPE;PASAIA;;;20110;1988;6;11;1988/6/11;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V2S2;741;4;00000616A;IZENA0617;ABIZENA10617;ABIZENA20617;HELBIDEA00617;PASAI TRINTXERPE;PASAIA;;;20110;1970;12;20;1970/12/20;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V2S3;44;3;00000617A;IZENA0618;ABIZENA10618;ABIZENA20618;HELBIDEA00618;PASAI TRINTXERPE;PASAIA;;;20110;2005;2;14;2005/2/14;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V2S4;567;3;00000618A;IZENA0619;ABIZENA10619;ABIZENA20619;HELBIDEA00619;PASAI TRINTXERPE;PASAIA;;;20110;1972;5;12;1972/5/12;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V2S5;723;4;00000619A;IZENA0620;ABIZENA10620;ABIZENA20620;HELBIDEA00620;PASAI TRINTXERPE;PASAIA;;;20110;1979;5;21;1979/5/21;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V2S6;690;3;00000620A;IZENA0621;ABIZENA10621;ABIZENA20621;HELBIDEA00621;PASAI TRINTXERPE;PASAIA;;;20110;1962;7;11;1962/7/11;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V2S7;570;4;00000621A;IZENA0622;ABIZENA10622;ABIZENA20622;HELBIDEA00622;PASAI TRINTXERPE;PASAIA;;;20110;1966;2;6;1966/2/6;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V2S8;370;3;00000622A;IZENA0623;ABIZENA10623;ABIZENA20623;HELBIDEA00623;PASAI TRINTXERPE;PASAIA;;;20110;2005;11;4;2005/11/4;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V2S9;623;4;00000623A;IZENA0624;ABIZENA10624;ABIZENA20624;HELBIDEA00624;PASAI TRINTXERPE;PASAIA;;;20110;1970;6;27;1970/6/27;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V2S10;403;4;00000624A;IZENA0625;ABIZENA10625;ABIZENA20625;HELBIDEA00625;PASAI TRINTXERPE;PASAIA;;;20110;1976;10;26;1976/10/26;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V2S11;756;3;00000625A;IZENA0626;ABIZENA10626;ABIZENA20626;HELBIDEA00626;PASAI TRINTXERPE;PASAIA;;;20110;1980;10;27;1980/10/27;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V2S12;654;4;00000626A;IZENA0627;ABIZENA10627;ABIZENA20627;HELBIDEA00627;PASAI TRINTXERPE;PASAIA;;;20110;1965;1;13;1965/1/13;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V2S13;212;3;00000627A;IZENA0628;ABIZENA10628;ABIZENA20628;HELBIDEA00628;PASAI TRINTXERPE;PASAIA;;;20110;1969;6;28;1969/6/28;2021-05-05
PASAIA;4;1;U;LILITEGIA;;;. ARRANDEGI KALEA 21;PASAI TRINTXERPE;;;V2S14;356;4;00000628A;IZENA0629;ABIZENA10629;ABIZENA20629;HELBIDEA00629;PASAI TRINTXERPE;PASAIA;;;20110;2000;12;16;2000/12/16;2021-05-05
PASAIA;4;2;A;TENENCIA DE ALCALDIA TRINTXERPE;;;. EUSKADI ETORBIDEA S/N;PASAI TRINTXERPE;;;P;226;4;00000629A;IZENA0630;ABIZENA10630;ABIZENA20630;HELBIDEA00630;PASAI TRINTXERPE;PASAIA;;;20110;1991;5;15;1991/5/15;2021-05-05
PASAIA;4;2;A;TENENCIA DE ALCALDIA TRINTXERPE;;;. EUSKADI ETORBIDEA S/N;PASAI TRINTXERPE;;;PS1;108;4;00000630A;IZENA0631;ABIZENA10631;ABIZENA20631;HELBIDEA00631;PASAI TRINTXERPE;PASAIA;;;20110;1991;10;22;1991/10/22;2021-05-05
PASAIA;4;2;A;TENENCIA DE ALCALDIA TRINTXERPE;;;. EUSKADI ETORBIDEA S/N;PASAI TRINTXERPE;;;PS2;412;4;00000631A;IZENA0632;ABIZENA10632;ABIZENA20632;HELBIDEA00632;PASAI TRINTXERPE;PASAIA;;;20110;1977;2;15;1977/2/15;2021-05-05
PASAIA;4;2;A;TENENCIA DE ALCALDIA TRINTXERPE;;;. EUSKADI ETORBIDEA S/N;PASAI TRINTXERPE;;;PS3;449;4;00000632A;IZENA0633;ABIZENA10633;ABIZENA20633;HELBIDEA00633;PASAI TRINTXERPE;PASAIA;;;20110;1988;3;27;1988/3/27;2021-05-05
PASAIA;4;2;A;TENENCIA DE ALCALDIA TRINTXERPE;;;. EUSKADI ETORBIDEA S/N;PASAI TRINTXERPE;;;PS4;140;4;00000633A;IZENA0634;ABIZENA10634;ABIZENA20634;HELBIDEA00634;PASAI TRINTXERPE;PASAIA;;;20110;1972;11;1;1972/11/1;2021-05-05
PASAIA;4;2;A;TENENCIA DE ALCALDIA TRINTXERPE;;;. EUSKADI ETORBIDEA S/N;PASAI TRINTXERPE;;;PS5;450;4;00000634A;IZENA0635;ABIZENA10635;ABIZENA20635;HELBIDEA00635;PASAI TRINTXERPE;PASAIA;;;20110;1974;9;13;1974/9/13;2021-05-05
PASAIA;4;2;A;TENENCIA DE ALCALDIA TRINTXERPE;;;. EUSKADI ETORBIDEA S/N;PASAI TRINTXERPE;;;PS6;384;4;00000635A;IZENA0636;ABIZENA10636;ABIZENA20636;HELBIDEA00636;PASAI TRINTXERPE;PASAIA;;;20110;1967;2;15;1967/2/15;2021-05-05
